
num,lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm3,adm4,indiv
6771,,,11,,,20200402,20200403,adm0,Libya,,,,
6772,,,18,,,20200404,20200405,adm0,Libya,,,,
6773,,,19,,,20200406,20200406,adm0,Libya,,,,
6774,,,20,,,20200407,20200407,adm0,Libya,,,,
6775,,,21,,,20200408,20200408,adm0,Libya,,,,
6776,,,24,,,20200409,20200411,adm0,Libya,,,,
6777,,,25,,,20200412,20200412,adm0,Libya,,,,
6778,,,4,,,20200305,20200305,adm0,West Bank and Gaza,,,,
6779,,,7,,,20200306,20200306,adm0,West Bank and Gaza,,,,
6780,,,16,,,20200307,20200308,adm0,West Bank and Gaza,,,,
6781,,,19,,,20200309,20200309,adm0,West Bank and Gaza,,,,
6782,,,26,,,20200310,20200310,adm0,West Bank and Gaza,,,,
6783,,,30,,,20200311,20200312,adm0,West Bank and Gaza,,,,
6784,,,31,,,20200313,20200313,adm0,West Bank and Gaza,,,,
6785,,,35,,,20200314,20200314,adm0,West Bank and Gaza,,,,
6786,,,38,,,20200315,20200316,adm0,West Bank and Gaza,,,,
6787,,,39,,,20200317,20200317,adm0,West Bank and Gaza,,,,
6788,,,41,,,20200318,20200318,adm0,West Bank and Gaza,,,,
6789,,,44,,,20200319,20200319,adm0,West Bank and Gaza,,,,
6790,,,47,,,20200320,20200320,adm0,West Bank and Gaza,,,,
6791,,,48,,,20200321,20200321,adm0,West Bank and Gaza,,,,
6792,,,52,,,20200322,20200322,adm0,West Bank and Gaza,,,,
6793,,,59,,,20200323,20200325,adm0,West Bank and Gaza,,,,
6794,,,84,,,20200326,20200326,adm0,West Bank and Gaza,,,,
6795,,,91,,,20200327,20200327,adm0,West Bank and Gaza,,,,
6796,,,98,,,20200328,20200328,adm0,West Bank and Gaza,,,,
6797,,,109,,,20200329,20200329,adm0,West Bank and Gaza,,,,
6798,,,116,,,20200330,20200330,adm0,West Bank and Gaza,,,,
6799,,,119,,,20200331,20200331,adm0,West Bank and Gaza,,,,
6800,,,134,,,20200401,20200401,adm0,West Bank and Gaza,,,,
6801,,,161,,,20200402,20200402,adm0,West Bank and Gaza,,,,
6802,,,194,,,20200403,20200403,adm0,West Bank and Gaza,,,,
6803,,,217,,,20200404,20200404,adm0,West Bank and Gaza,,,,
6804,,,237,,,20200405,20200405,adm0,West Bank and Gaza,,,,
6805,,,254,,,20200406,20200406,adm0,West Bank and Gaza,,,,
6806,,,261,,,20200407,20200407,adm0,West Bank and Gaza,,,,
6807,,,263,,,20200408,20200409,adm0,West Bank and Gaza,,,,
6808,,,267,,,20200410,20200410,adm0,West Bank and Gaza,,,,
6809,,,268,,,20200411,20200411,adm0,West Bank and Gaza,,,,
6810,,,290,,,20200412,20200412,adm0,West Bank and Gaza,,,,
6811,,,2,,,20200325,20200329,adm0,Guinea-Bissau,,,,
6812,,,8,,,20200330,20200331,adm0,Guinea-Bissau,,,,
6813,,,9,,,20200401,20200402,adm0,Guinea-Bissau,,,,
6814,,,15,,,20200403,20200403,adm0,Guinea-Bissau,,,,
6815,,,18,,,20200404,20200406,adm0,Guinea-Bissau,,,,
6816,,,33,,,20200407,20200408,adm0,Guinea-Bissau,,,,
6817,,,36,,,20200409,20200410,adm0,Guinea-Bissau,,,,
6818,,,38,,,20200411,20200412,adm0,Guinea-Bissau,,,,
6819,,,2,,,20200325,20200325,adm0,Mali,,,,
6820,,,4,,,20200326,20200326,adm0,Mali,,,,
6821,,,11,,,20200327,20200327,adm0,Mali,,,,
6822,,,18,,,20200328,20200329,adm0,Mali,,,,
6823,,,25,,,20200330,20200330,adm0,Mali,,,,
6824,,,28,,,20200331,20200331,adm0,Mali,,,,
6825,,,31,,,20200401,20200401,adm0,Mali,,,,
6826,,,36,,,20200402,20200402,adm0,Mali,,,,
6827,,,39,,,20200403,20200403,adm0,Mali,,,,
6828,,,41,,,20200404,20200404,adm0,Mali,,,,
6829,,,45,,,20200405,20200405,adm0,Mali,,,,
6830,,,47,,,20200406,20200406,adm0,Mali,,,,
6831,,,56,,,20200407,20200407,adm0,Mali,,,,
6832,,,59,,,20200408,20200408,adm0,Mali,,,,
6833,,,74,,,20200409,20200409,adm0,Mali,,,,
6834,,,87,,,20200410,20200411,adm0,Mali,,,,
6835,,,105,,,20200412,20200412,adm0,Mali,,,,
6836,,,2,,,20200325,20200329,adm0,Saint Kitts and Nevis,,,,
6837,,,7,,,20200330,20200330,adm0,Saint Kitts and Nevis,,,,
6838,,,8,,,20200331,20200401,adm0,Saint Kitts and Nevis,,,,
6839,,,9,,,20200402,20200404,adm0,Saint Kitts and Nevis,,,,
6840,,,10,,,20200405,20200406,adm0,Saint Kitts and Nevis,,,,
6841,,,11,,,20200407,20200409,adm0,Saint Kitts and Nevis,,,,
6842,,,12,,,20200410,20200412,adm0,Saint Kitts and Nevis,,,,
6843,,,1,,,20200326,20200331,adm1,Canada,Northwest Territories,,,
6844,,,2,,,20200401,20200403,adm1,Canada,Northwest Territories,,,
6845,,,4,,,20200404,20200405,adm1,Canada,Northwest Territories,,,
6846,,,5,,,20200406,20200412,adm1,Canada,Northwest Territories,,,
6847,,,3,,,20200326,20200327,adm1,Canada,Yukon,,,
6848,,,4,,,20200328,20200330,adm1,Canada,Yukon,,,
6849,,,5,,,20200331,20200401,adm1,Canada,Yukon,,,
6850,,,6,,,20200402,20200406,adm1,Canada,Yukon,,,
6851,,,7,,,20200407,20200409,adm1,Canada,Yukon,,,
6852,,,8,,,20200410,20200412,adm1,Canada,Yukon,,,
6853,,,71,,,20200326,20200326,adm0,Kosovo,,,,
6854,,,86,,,20200327,20200327,adm0,Kosovo,,,,
6855,,,91,,,20200328,20200328,adm0,Kosovo,,,,
6856,,,94,,,20200329,20200330,adm0,Kosovo,,,,
6857,,,112,,,20200331,20200331,adm0,Kosovo,,,,
6858,,,125,,,20200401,20200402,adm0,Kosovo,,,,
6859,,,126,,,20200403,20200403,adm0,Kosovo,,,,
6860,,,135,,,20200404,20200404,adm0,Kosovo,,,,
6861,,,145,,,20200405,20200406,adm0,Kosovo,,,,
6862,,,170,,,20200407,20200407,adm0,Kosovo,,,,
6863,,,184,,,20200408,20200409,adm0,Kosovo,,,,
6864,,,250,,,20200410,20200410,adm0,Kosovo,,,,
6865,,,283,,,20200411,20200412,adm0,Kosovo,,,,
6866,,,8,,,20200327,20200328,adm0,Burma,,,,
6867,,,10,,,20200329,20200329,adm0,Burma,,,,
6868,,,14,,,20200330,20200330,adm0,Burma,,,,
6869,,,15,,,20200331,20200401,adm0,Burma,,,,
6870,,,20,,,20200402,20200403,adm0,Burma,,,,
6871,,,21,,,20200404,20200405,adm0,Burma,,,,
6872,,,22,,,20200406,20200408,adm0,Burma,,,,
6873,,,23,,,20200409,20200409,adm0,Burma,,,,
6874,,,27,,,20200410,20200410,adm0,Burma,,,,
6875,,,38,,,20200411,20200411,adm0,Burma,,,,
6876,,,41,,,20200412,20200412,adm0,Burma,,,,
6877,,,2,,,20200328,20200401,adm1,United Kingdom,Anguilla,,,
6878,,,3,,,20200402,20200412,adm1,United Kingdom,Anguilla,,,
6879,,,2,,,20200328,20200330,adm1,United Kingdom,British Virgin Islands,,,
6880,,,3,,,20200331,20200412,adm1,United Kingdom,British Virgin Islands,,,
6881,,,4,,,20200328,20200329,adm1,United Kingdom,Turks and Caicos Islands,,,
6882,,,5,,,20200330,20200331,adm1,United Kingdom,Turks and Caicos Islands,,,
6883,,,6,,,20200401,20200401,adm1,United Kingdom,Turks and Caicos Islands,,,
6884,,,5,,,20200402,20200405,adm1,United Kingdom,Turks and Caicos Islands,,,
6885,,,8,,,20200406,20200411,adm1,United Kingdom,Turks and Caicos Islands,,,
6886,,,9,,,20200412,20200412,adm1,United Kingdom,Turks and Caicos Islands,,,
6887,,,2,,,20200328,20200331,adm0,MS Zaandam,,,,
6888,,,9,,,20200401,20200412,adm0,MS Zaandam,,,,
6889,,,3,,,20200330,20200330,adm0,Botswana,,,,
6890,,,4,,,20200331,20200404,adm0,Botswana,,,,
6891,,,6,,,20200405,20200408,adm0,Botswana,,,,
6892,,,13,,,20200409,20200412,adm0,Botswana,,,,
6893,,,2,,,20200331,20200401,adm0,Burundi,,,,
